 Time (decimal year), PREC (mm)
1996.467042,0
1996.467099,0
1996.467156,0
1996.467213,0
1996.46727,0
1996.467327,0
1996.467384,0
1996.467441,0
1996.467498,0
1996.467555,0
1996.467612,0
1996.467668,0
1996.467725,0
1996.467782,0
1996.467839,0
1996.467896,0
1996.467953,0
1996.46801,0
1996.468067,0
1996.468124,0
1996.468181,0
1996.468238,0
1996.468295,0
1996.468352,0
1996.468408,0
1996.468465,0
1996.468522,0
1996.468579,0
1996.468636,0
1996.468693,0
1996.46875,0
1996.468807,0
1996.468864,0
1996.468921,0
1996.468978,0
1996.469035,0
1996.469092,0
1996.469148,0
1996.469205,0
1996.469262,0
1996.469319,0
1996.469376,0
1996.469433,0
1996.46949,0
1996.469547,0
1996.469604,0
1996.469661,0
1996.469718,0
1996.469775,0
1996.469832,0
1996.469888,0
1996.469945,0
1996.470002,0
1996.470059,0
1996.470116,0
1996.470173,0
1996.47023,0
1996.470287,0
1996.470344,0
1996.470401,0
1996.470458,0
1996.470515,0
1996.470571,0
1996.470628,0
1996.470685,0
1996.470742,0
1996.470799,0
1996.470856,0
1996.470913,0
1996.47097,0.200000003
1996.471027,1.299999952
1996.471084,2
1996.471141,2.299999952
1996.471198,3.700000048
1996.471255,2.099999905
1996.471311,0.600000024
1996.471368,1.600000024
1996.471425,0.400000006
1996.471482,0
1996.471539,0
1996.471596,0
1996.471653,0
1996.47171,0.100000001
1996.471767,0.200000003
1996.471824,0.699999988
1996.471881,1.299999952
1996.471938,0.300000012
1996.471995,1.399999976
1996.472051,0.200000003
1996.472108,0.100000001
1996.472165,0.300000012
1996.472222,0.600000024
1996.472279,0.100000001
1996.472336,0.100000001
1996.472393,0
1996.47245,0
1996.472507,0.100000001
1996.472564,0
1996.472621,0
1996.472678,0
1996.472735,0
1996.472791,0
1996.472848,0.100000001
1996.472905,0
1996.472962,0
1996.473019,0
1996.473076,0
1996.473133,0
1996.47319,0
1996.473247,0
1996.473304,0
1996.473361,0
1996.473418,0
1996.473474,0
1996.473531,0
1996.473588,0
1996.473645,0
1996.473702,0
1996.473759,0
1996.473816,0
1996.473873,0
1996.47393,0
1996.473987,0
1996.474044,0
1996.474101,0
1996.474158,0
1996.474214,0
1996.474271,0
1996.474328,0
1996.474385,0
1996.474442,0
1996.474499,0
1996.474556,0
1996.474613,0
1996.47467,0
1996.474727,0
1996.474784,0
1996.474841,0
1996.474898,0
1996.474954,0
1996.475011,0.100000001
1996.475068,0
1996.475125,0
1996.475182,0
1996.475239,0
1996.475296,0.100000001
1996.475353,0.100000001
1996.47541,0.300000012
1996.475467,0
1996.475524,0
1996.475581,0.400000006
1996.475638,0.600000024
1996.475694,0.400000006
1996.475751,0.200000003
1996.475808,0.5
1996.475865,1.100000024
1996.475922,0.899999976
1996.475979,1.200000048
1996.476036,0.800000012
1996.476093,0.5
1996.47615,1.100000024
1996.476207,1
1996.476264,0.600000024
1996.476321,1.5
1996.476378,1
1996.476434,0.5
1996.476491,0.300000012
1996.476548,0.100000001
1996.476605,0.100000001
1996.476662,0.200000003
1996.476719,0.400000006
1996.476776,0.600000024
1996.476833,0.300000012
1996.47689,0.100000001
1996.476947,0
1996.477004,0.100000001
1996.477061,0
1996.477117,0
1996.477174,0
1996.477231,0
1996.477288,0
1996.477345,0
1996.477402,0
1996.477459,0
1996.477516,0
1996.477573,0
1996.47763,0
1996.477687,0
1996.477744,0
1996.477801,0
1996.477857,0
1996.477914,0
1996.477971,0
1996.478028,0
1996.478085,0
1996.478142,0
1996.478199,0
1996.478256,0
1996.478313,0.100000001
1996.47837,0
1996.478427,0
1996.478484,0
1996.478541,0.100000001
1996.478597,0.100000001
1996.478654,0
1996.478711,0
1996.478768,0
1996.478825,0
1996.478882,0
1996.478939,0
1996.478996,0
1996.479053,0
1996.47911,0
1996.479167,0
1996.479224,0
1996.479281,0
1996.479337,0
1996.479394,0
1996.479451,0
1996.479508,0
1996.479565,0
1996.479622,0
1996.479679,0
1996.479736,0
1996.479793,0
1996.47985,0
1996.479907,0
1996.479964,0
1996.48002,0
1996.480077,0
1996.480134,0
1996.480191,0
1996.480248,0
1996.480305,0
1996.480362,0
1996.480419,0
1996.480476,0
1996.480533,0
1996.48059,0
1996.480647,0
1996.480704,0
1996.48076,0
1996.480817,0
1996.480874,0
1996.480931,0
1996.480988,0
1996.481045,0
1996.481102,0
1996.481159,0.400000006
1996.481216,1.700000048
1996.481273,0.5
1996.48133,0.200000003
1996.481387,0.5
1996.481444,0.300000012
1996.4815,2
1996.481557,3.200000048
1996.481614,2.299999952
1996.481671,0.899999976
1996.481728,0.600000024
1996.481785,0.100000001
1996.481842,5.099999905
1996.481899,1.100000024
1996.481956,0
1996.482013,0
1996.48207,0
1996.482127,0
1996.482184,0
1996.48224,0
1996.482297,0
1996.482354,0
1996.482411,0.100000001
1996.482468,0.200000003
1996.482525,0.100000001
1996.482582,0.300000012
1996.482639,0.300000012
1996.482696,0
1996.482753,0
1996.48281,0
1996.482867,0
1996.482923,0
1996.48298,0
1996.483037,0
1996.483094,0
1996.483151,0
1996.483208,0
1996.483265,0
1996.483322,0
1996.483379,0
1996.483436,0
1996.483493,0
1996.48355,0
1996.483607,0
1996.483663,0
1996.48372,0
1996.483777,0
1996.483834,0
1996.483891,0
1996.483948,0
1996.484005,0
1996.484062,0
1996.484119,0
1996.484176,0
1996.484233,0
1996.48429,0
1996.484347,0
1996.484403,0
1996.48446,0
1996.484517,0
1996.484574,0
1996.484631,0
1996.484688,0
1996.484745,0.400000006
1996.484802,0.200000003
1996.484859,0.100000001
1996.484916,0
1996.484973,0
1996.48503,0
1996.485087,0
1996.485143,0
1996.4852,0
1996.485257,0
1996.485314,0.300000012
1996.485371,0.200000003
1996.485428,0
1996.485485,0
1996.485542,0
1996.485599,0
1996.485656,0
1996.485713,0
1996.48577,0
1996.485827,0
1996.485883,0
1996.48594,0
1996.485997,0
1996.486054,0
1996.486111,0
1996.486168,0
1996.486225,0
1996.486282,0
1996.486339,0
1996.486396,0
1996.486453,0
1996.48651,0
1996.486566,0
1996.486623,0
1996.48668,0
1996.486737,0
1996.486794,0
1996.486851,0
1996.486908,0
1996.486965,0
1996.487022,0
1996.487079,0
1996.487136,0
1996.487193,0
1996.48725,0
1996.487306,0
1996.487363,0
1996.48742,0
1996.487477,0
1996.487534,0
1996.487591,0
1996.487648,0
1996.487705,0
1996.487762,0
1996.487819,0
1996.487876,0
1996.487933,0
1996.48799,0
1996.488046,0
1996.488103,0
1996.48816,0
1996.488217,0
1996.488274,0
1996.488331,0
1996.488388,0
1996.488445,0
1996.488502,0
1996.488559,0
1996.488616,0
1996.488673,0
1996.48873,0
1996.488786,0
1996.488843,0
1996.4889,0
1996.488957,0
1996.489014,0
1996.489071,0
1996.489128,0
1996.489185,0
1996.489242,0
1996.489299,0
1996.489356,0
1996.489413,0
1996.489469,0
1996.489526,0
1996.489583,0
1996.48964,0
1996.489697,0
1996.489754,0
1996.489811,0
1996.489868,0
1996.489925,0
1996.489982,0
1996.490039,0
1996.490096,0
1996.490153,0
1996.490209,0
1996.490266,0
1996.490323,0
1996.49038,0
1996.490437,0
1996.490494,0
1996.490551,0
1996.490608,0
1996.490665,0
1996.490722,0
1996.490779,0
1996.490836,0
1996.490893,0
1996.490949,0
1996.491006,0
1996.491063,0
1996.49112,0
1996.491177,0
1996.491234,0
1996.491291,0
1996.491348,0
1996.491405,0
1996.491462,0
1996.491519,0
1996.491576,0
1996.491633,0
1996.491689,0
1996.491746,0
1996.491803,0
1996.49186,0
1996.491917,0
1996.491974,0
1996.492031,0
1996.492088,0
1996.492145,0
1996.492202,0
1996.492259,0
1996.492316,0
1996.492372,0
1996.492429,0
1996.492486,0
1996.492543,0
1996.4926,0
1996.492657,0
1996.492714,0
1996.492771,0
1996.492828,0
1996.492885,0
1996.492942,0
1996.492999,0
1996.493056,0
1996.493112,0
1996.493169,0
1996.493226,0
1996.493283,0
1996.49334,0
1996.493397,0
1996.493454,0
1996.493511,0
1996.493568,0
1996.493625,0
1996.493682,0
1996.493739,0
1996.493796,0
1996.493852,0
1996.493909,0
1996.493966,0
1996.494023,0
1996.49408,0
1996.494137,0
1996.494194,0
1996.494251,0
1996.494308,0
1996.494365,0
1996.494422,0
1996.494479,0
1996.494536,0
1996.494592,0
1996.494649,0
1996.494706,0
1996.494763,0
1996.49482,0
1996.494877,0
1996.494934,0
1996.494991,0
1996.495048,0
1996.495105,0
1996.495162,0
1996.495219,0
1996.495276,0
1996.495332,0
1996.495389,0
1996.495446,0
1996.495503,0
1996.49556,0
1996.495617,0
1996.495674,0
1996.495731,0
1996.495788,0
1996.495845,0
1996.495902,0
1996.495959,0
1996.496015,0
1996.496072,0
1996.496129,0
1996.496186,0
1996.496243,0
1996.4963,0
1996.496357,0
1996.496414,0
1996.496471,0
1996.496528,0
1996.496585,0
1996.496642,0
1996.496699,0
1996.496755,0
1996.496812,0
1996.496869,0
1996.496926,0
1996.496983,0
1996.49704,0
1996.497097,0
1996.497154,0
1996.497211,0
1996.497268,0
1996.497325,0
1996.497382,0
1996.497439,0
1996.497495,0
1996.497552,0
1996.497609,0
1996.497666,0
1996.497723,0
1996.49778,0
1996.497837,0
1996.497894,0
1996.497951,0
1996.498008,0
1996.498065,0
1996.498122,0
1996.498179,0
1996.498235,0
1996.498292,0
1996.498349,0
1996.498406,0
1996.498463,0
1996.49852,0
1996.498577,0
1996.498634,0
1996.498691,0
1996.498748,0
1996.498805,0
1996.498862,0
1996.498918,0
1996.498975,0
1996.499032,0
1996.499089,0
1996.499146,0
1996.499203,0
1996.49926,0
1996.499317,0
1996.499374,0
1996.499431,0
1996.499488,0
1996.499545,0
1996.499602,0
1996.499658,0
1996.499715,0
1996.499772,0
1996.499829,0
1996.499886,0
1996.499943,0
1996.5,0
1996.500057,0
1996.500114,0
1996.500171,0
1996.500228,0
1996.500285,0
1996.500342,0
1996.500398,0
1996.500455,0
1996.500512,0
1996.500569,0
1996.500626,0
1996.500683,0
1996.50074,0
1996.500797,0
1996.500854,0
1996.500911,0
1996.500968,0
1996.501025,0
1996.501082,0
1996.501138,0
1996.501195,0
1996.501252,0
1996.501309,0
1996.501366,0
1996.501423,0
1996.50148,0
1996.501537,0
1996.501594,0
1996.501651,0
1996.501708,0
1996.501765,0
1996.501821,0
1996.501878,0
1996.501935,0
1996.501992,0
1996.502049,0
1996.502106,0
1996.502163,0
1996.50222,0
1996.502277,0
1996.502334,0
1996.502391,0
1996.502448,0
1996.502505,0
1996.502561,0
1996.502618,0
1996.502675,0
1996.502732,0
1996.502789,0
1996.502846,0
1996.502903,0
1996.50296,0
1996.503017,0
1996.503074,0
1996.503131,0
1996.503188,0
1996.503245,0
1996.503301,0
1996.503358,0
1996.503415,0
1996.503472,0
1996.503529,0
1996.503586,0
1996.503643,0
1996.5037,0
1996.503757,0
1996.503814,0
1996.503871,0
1996.503928,0
1996.503985,0
1996.504041,0
1996.504098,0
1996.504155,0
1996.504212,0
1996.504269,0
1996.504326,0
1996.504383,0
1996.50444,0
1996.504497,0
1996.504554,0
1996.504611,0
1996.504668,0
1996.504724,0
1996.504781,0
1996.504838,0
1996.504895,0
1996.504952,0
1996.505009,0
1996.505066,0
1996.505123,0
1996.50518,0
1996.505237,0
1996.505294,0
1996.505351,0
1996.505408,0
1996.505464,0
1996.505521,0
1996.505578,0
1996.505635,0
1996.505692,0
1996.505749,0
1996.505806,0
1996.505863,0
1996.50592,0
1996.505977,1.399999976
1996.506034,5.800000191
1996.506091,2.299999952
1996.506148,3.299999952
1996.506204,0.5
1996.506261,0.100000001
1996.506318,0
1996.506375,0
1996.506432,0
1996.506489,0
1996.506546,0
1996.506603,0
1996.50666,0
1996.506717,0
1996.506774,0
1996.506831,0
1996.506888,0
1996.506944,0
1996.507001,0
1996.507058,0
1996.507115,0
1996.507172,0
1996.507229,0
1996.507286,0
1996.507343,0
1996.5074,0
1996.507457,0
1996.507514,0
1996.507571,0
1996.507628,0
1996.507684,0
1996.507741,0
1996.507798,0
1996.507855,0
1996.507912,0
1996.507969,0
1996.508026,0
1996.508083,0
1996.50814,0
1996.508197,0
1996.508254,0
1996.508311,0
1996.508367,0
1996.508424,0
1996.508481,0
1996.508538,0
1996.508595,0
1996.508652,0
1996.508709,0
1996.508766,0
1996.508823,0
1996.50888,0
1996.508937,0
1996.508994,0
1996.509051,0
1996.509107,0
1996.509164,0
1996.509221,0
1996.509278,0
1996.509335,0
1996.509392,0
1996.509449,0
1996.509506,0
1996.509563,0
1996.50962,0
1996.509677,0
1996.509734,0
1996.509791,0
1996.509847,0.100000001
1996.509904,0.300000012
1996.509961,0
1996.510018,0
1996.510075,0
1996.510132,0
1996.510189,0
1996.510246,0
1996.510303,0
1996.51036,0
1996.510417,0
1996.510474,0
1996.510531,0
1996.510587,0
1996.510644,0
1996.510701,0
1996.510758,0
1996.510815,0
1996.510872,0
1996.510929,0
1996.510986,0
1996.511043,0
1996.5111,0
1996.511157,0
1996.511214,0.100000001
1996.51127,0
1996.511327,0
1996.511384,0
1996.511441,0
1996.511498,0
1996.511555,0
1996.511612,0
1996.511669,0.400000006
1996.511726,1.299999952
1996.511783,0.100000001
1996.51184,0
1996.511897,1
1996.511954,0
1996.51201,0
1996.512067,0
1996.512124,0
1996.512181,0
1996.512238,0
1996.512295,0
1996.512352,0
1996.512409,0
1996.512466,0
1996.512523,0
1996.51258,0
1996.512637,0
1996.512694,0
1996.51275,0
1996.512807,0
1996.512864,0
1996.512921,0
1996.512978,0
1996.513035,0
1996.513092,0
1996.513149,0
1996.513206,0
1996.513263,0
1996.51332,0
1996.513377,0
1996.513434,0
1996.51349,0
1996.513547,0
1996.513604,0
1996.513661,0
1996.513718,0
1996.513775,0
1996.513832,0
1996.513889,0
1996.513946,0
1996.514003,0
1996.51406,0
1996.514117,0
1996.514173,0
1996.51423,0
1996.514287,0
1996.514344,0
1996.514401,0
1996.514458,0
1996.514515,0
1996.514572,0
1996.514629,0
1996.514686,0
1996.514743,0
1996.5148,0
1996.514857,0
1996.514913,0
1996.51497,0
1996.515027,0
1996.515084,0
1996.515141,0
1996.515198,0
1996.515255,0
1996.515312,0
1996.515369,0
1996.515426,0
1996.515483,0
1996.51554,0
1996.515597,0
1996.515653,0
1996.51571,0
1996.515767,0
1996.515824,0
1996.515881,0
1996.515938,0
1996.515995,0
1996.516052,0
1996.516109,0
1996.516166,0
1996.516223,0
1996.51628,0
1996.516337,0
1996.516393,0
1996.51645,0
1996.516507,0
1996.516564,0
1996.516621,0
1996.516678,0
1996.516735,1.600000024
1996.516792,0
1996.516849,0
1996.516906,0
1996.516963,0.100000001
1996.51702,1.299999952
1996.517077,1.100000024
1996.517133,0.300000012
1996.51719,0
1996.517247,0
1996.517304,0
1996.517361,0
1996.517418,0
1996.517475,0
1996.517532,0
1996.517589,0
1996.517646,0
1996.517703,0
1996.51776,0
1996.517816,0
1996.517873,0
1996.51793,0
1996.517987,0
1996.518044,0
1996.518101,0
1996.518158,0
1996.518215,0
1996.518272,0
1996.518329,0
1996.518386,0
1996.518443,0
1996.5185,0
1996.518556,0
1996.518613,0.300000012
1996.51867,0
1996.518727,0
1996.518784,0
1996.518841,0
1996.518898,0
1996.518955,0
1996.519012,0
1996.519069,0
1996.519126,0
1996.519183,0.100000001
1996.51924,0
1996.519296,0.899999976
1996.519353,0.200000003
1996.51941,0.200000003
1996.519467,0
1996.519524,0.600000024
1996.519581,0.5
1996.519638,0
1996.519695,0
1996.519752,0
1996.519809,0
1996.519866,0
1996.519923,0
1996.51998,0
1996.520036,0
1996.520093,0
1996.52015,0
1996.520207,0
1996.520264,0
1996.520321,0
1996.520378,0
1996.520435,0
1996.520492,0
1996.520549,0
1996.520606,0
1996.520663,0
1996.520719,0
1996.520776,0
1996.520833,0
1996.52089,0
1996.520947,0
1996.521004,0
1996.521061,0
1996.521118,0
1996.521175,0
1996.521232,0
1996.521289,0
1996.521346,0
1996.521403,0
1996.521459,0
1996.521516,0
1996.521573,0
1996.52163,2.299999952
1996.521687,1
1996.521744,0.100000001
1996.521801,0
1996.521858,0
1996.521915,0
1996.521972,0
1996.522029,0
1996.522086,0
1996.522143,0
1996.522199,0
1996.522256,0
1996.522313,0
1996.52237,0
1996.522427,0
1996.522484,0
1996.522541,0
1996.522598,0
1996.522655,0
1996.522712,0
1996.522769,0
1996.522826,0
1996.522883,0
1996.522939,0
1996.522996,0.100000001
1996.523053,0
1996.52311,0
1996.523167,0
1996.523224,0
1996.523281,0
1996.523338,0
1996.523395,0
1996.523452,0
1996.523509,0
1996.523566,0
1996.523622,0
1996.523679,0
1996.523736,0
1996.523793,0
1996.52385,0
1996.523907,0
1996.523964,0
1996.524021,0
1996.524078,0
1996.524135,0
1996.524192,0
1996.524249,0
1996.524306,0
1996.524362,0
1996.524419,0
1996.524476,0
1996.524533,0
1996.52459,0
1996.524647,0
1996.524704,0
1996.524761,0
1996.524818,0
1996.524875,0
1996.524932,0
1996.524989,0
1996.525046,0
1996.525102,0
1996.525159,0
1996.525216,0
1996.525273,0
1996.52533,0
1996.525387,0
1996.525444,0
1996.525501,0
1996.525558,0
1996.525615,0
1996.525672,0
1996.525729,0
1996.525786,0
1996.525842,0
1996.525899,0
1996.525956,0
1996.526013,0
1996.52607,0
1996.526127,0
1996.526184,0
1996.526241,0
1996.526298,0
1996.526355,0
1996.526412,0
1996.526469,0
1996.526526,0
1996.526582,0
1996.526639,0
1996.526696,0
1996.526753,0
1996.52681,0
1996.526867,0
1996.526924,0
1996.526981,0
1996.527038,0
1996.527095,0
1996.527152,0
1996.527209,0
1996.527265,0
1996.527322,0
1996.527379,0
1996.527436,0
1996.527493,0
1996.52755,0
1996.527607,0
1996.527664,0
1996.527721,0
1996.527778,0
1996.527835,0
1996.527892,0
1996.527949,0
1996.528005,0
1996.528062,0
1996.528119,0
1996.528176,0
1996.528233,0
1996.52829,0
1996.528347,0
1996.528404,0
1996.528461,0
1996.528518,0
1996.528575,0
1996.528632,0
1996.528689,0
1996.528745,0
1996.528802,0
1996.528859,0
1996.528916,0
1996.528973,0
1996.52903,0
1996.529087,0
1996.529144,0
1996.529201,0
1996.529258,0
1996.529315,0
1996.529372,-9999
1996.529429,0
1996.529485,0
1996.529542,0
1996.529599,0
1996.529656,0
1996.529713,0
1996.52977,0
1996.529827,0
1996.529884,0
1996.529941,0
1996.529998,0
1996.530055,0
1996.530112,0
1996.530168,0
1996.530225,0
1996.530282,0
1996.530339,0
1996.530396,0
1996.530453,0
1996.53051,0
1996.530567,0
1996.530624,0
1996.530681,0
1996.530738,0
1996.530795,0.200000003
1996.530852,1.399999976
1996.530908,1.200000048
1996.530965,0.200000003
1996.531022,0.200000003
1996.531079,0.200000003
1996.531136,0.100000001
1996.531193,0.200000003
1996.53125,0.100000001
1996.531307,0.200000003
1996.531364,0.200000003
1996.531421,0.400000006
1996.531478,1.299999952
1996.531535,1.200000048
1996.531592,0.600000024
1996.531648,0.800000012
1996.531705,1.5
1996.531762,0.899999976
1996.531819,1.5
1996.531876,1.100000024
1996.531933,1.100000024
1996.53199,4.599999905
1996.532047,2.099999905
1996.532104,3.200000048
1996.532161,7.099999905
1996.532218,4.199999809
1996.532275,2.599999905
1996.532332,3.900000095
1996.532388,6.699999809
1996.532445,9.699999809
1996.532502,3.099999905
1996.532559,5
1996.532616,1.100000024
1996.532673,1.399999976
1996.53273,2
1996.532787,2.5
1996.532844,1.399999976
1996.532901,0.699999988
1996.532958,0.5
1996.533015,0.300000012
1996.533071,0.699999988
1996.533128,0.300000012
1996.533185,0.200000003
1996.533242,0.100000001
1996.533299,0.300000012
1996.533356,0.200000003
1996.533413,0
1996.53347,0
1996.533527,0
1996.533584,0
1996.533641,0
1996.533698,0
1996.533755,0
1996.533811,0
1996.533868,0
1996.533925,0
1996.533982,0
1996.534039,0
1996.534096,0
1996.534153,0
1996.53421,0
1996.534267,0
1996.534324,0
1996.534381,0
1996.534438,0
1996.534495,0
1996.534551,0
1996.534608,0
1996.534665,0
1996.534722,0
1996.534779,0
1996.534836,0
1996.534893,0
1996.53495,0
1996.535007,0
1996.535064,0
1996.535121,0
1996.535178,0
1996.535235,0
1996.535291,0
1996.535348,0
1996.535405,0
1996.535462,0
1996.535519,0
1996.535576,0
1996.535633,0
1996.53569,0
1996.535747,0
1996.535804,0
1996.535861,0
1996.535918,0
1996.535974,0
1996.536031,0
1996.536088,0
1996.536145,0
1996.536202,0
1996.536259,0
1996.536316,0
1996.536373,0
1996.53643,0
1996.536487,0
1996.536544,0
1996.536601,0
1996.536658,0
1996.536714,0
1996.536771,0
1996.536828,0
1996.536885,0
1996.536942,0.800000012
1996.536999,0
1996.537056,0.400000006
1996.537113,0
1996.53717,0
1996.537227,0
1996.537284,0
1996.537341,0
1996.537398,0
1996.537454,0
1996.537511,0
1996.537568,0
1996.537625,0.100000001
1996.537682,0
1996.537739,0
1996.537796,0.100000001
1996.537853,0
1996.53791,0
1996.537967,0
1996.538024,0
1996.538081,0.100000001
1996.538138,0.300000012
1996.538194,0.200000003
1996.538251,0
1996.538308,0
1996.538365,0
1996.538422,0
1996.538479,1.200000048
1996.538536,0.300000012
1996.538593,0
1996.53865,0.100000001
1996.538707,0
1996.538764,0
1996.538821,0
1996.538878,0
1996.538934,0
1996.538991,0
1996.539048,0
1996.539105,0
1996.539162,0
1996.539219,0
1996.539276,0
1996.539333,0
1996.53939,0
1996.539447,0
1996.539504,0
1996.539561,0
1996.539617,0
1996.539674,0
1996.539731,0
1996.539788,0
1996.539845,0
1996.539902,0
1996.539959,0
1996.540016,0
1996.540073,0
1996.54013,0
1996.540187,4
1996.540244,4.400000095
1996.540301,0.800000012
1996.540357,1.399999976
1996.540414,0
1996.540471,0
1996.540528,0
1996.540585,0
1996.540642,0
1996.540699,0
1996.540756,0
1996.540813,0.100000001
1996.54087,0
1996.540927,0
1996.540984,0
1996.541041,0
1996.541097,0
1996.541154,0
1996.541211,0
1996.541268,0.100000001
1996.541325,0
1996.541382,0
1996.541439,0
1996.541496,0
1996.541553,0
1996.54161,0
1996.541667,0
1996.541724,0
1996.541781,0
1996.541837,0
1996.541894,0
1996.541951,0
1996.542008,0
1996.542065,0
1996.542122,0
1996.542179,0
1996.542236,0
1996.542293,0
1996.54235,0
1996.542407,0
1996.542464,0
1996.54252,0
1996.542577,0
1996.542634,0
1996.542691,0
1996.542748,0
1996.542805,0
1996.542862,0
1996.542919,0
1996.542976,0
1996.543033,0
1996.54309,0
1996.543147,0
1996.543204,0
1996.54326,0
1996.543317,0
1996.543374,0
1996.543431,0
1996.543488,0
1996.543545,0
1996.543602,0
1996.543659,0
1996.543716,0
1996.543773,0
1996.54383,0
1996.543887,0
1996.543944,0
1996.544,0
1996.544057,0
1996.544114,0
1996.544171,0
1996.544228,0
1996.544285,0
1996.544342,0
1996.544399,0
1996.544456,0
1996.544513,0
1996.54457,0
1996.544627,0
1996.544684,0
1996.54474,0
1996.544797,0
1996.544854,0
1996.544911,0
1996.544968,0
1996.545025,0
1996.545082,0
1996.545139,0
1996.545196,0
1996.545253,0
1996.54531,0
1996.545367,0
1996.545423,0
1996.54548,0
1996.545537,0
1996.545594,0
1996.545651,0
1996.545708,0
1996.545765,0
1996.545822,0
1996.545879,0
1996.545936,0
1996.545993,0
1996.54605,0
1996.546107,0
1996.546163,0
1996.54622,0
1996.546277,0
1996.546334,0
1996.546391,0
1996.546448,0
1996.546505,0
1996.546562,0
1996.546619,0
1996.546676,0
1996.546733,0
1996.54679,0
1996.546847,0
1996.546903,0
1996.54696,0
1996.547017,0
1996.547074,0
1996.547131,0
1996.547188,0
1996.547245,0
1996.547302,0
1996.547359,0
1996.547416,0
1996.547473,0
1996.54753,0
1996.547587,0
1996.547643,0
1996.5477,0
1996.547757,0
1996.547814,0.400000006
1996.547871,0.100000001
1996.547928,0.400000006
1996.547985,2.400000095
1996.548042,0.400000006
1996.548099,0
1996.548156,0.100000001
1996.548213,0
1996.54827,0
1996.548327,0
1996.548383,0
1996.54844,0
1996.548497,0.200000003
1996.548554,1
1996.548611,0.600000024
1996.548668,0.300000012
1996.548725,0.300000012
1996.548782,0.5
1996.548839,1.799999952
1996.548896,2.200000048
1996.548953,2
1996.54901,0.200000003
1996.549066,0
1996.549123,0
1996.54918,0
1996.549237,0
1996.549294,0
1996.549351,0
1996.549408,0
1996.549465,0
1996.549522,0
1996.549579,0
1996.549636,0
1996.549693,0
1996.54975,0
1996.549806,0
1996.549863,0
1996.54992,0
1996.549977,0
1996.550034,0
1996.550091,0
1996.550148,0.100000001
1996.550205,0.100000001
1996.550262,0
1996.550319,0
1996.550376,0
1996.550433,0
1996.55049,0
1996.550546,0
1996.550603,0
1996.55066,0.100000001
1996.550717,0
1996.550774,0
1996.550831,0
1996.550888,0
1996.550945,0.100000001
1996.551002,0
1996.551059,0.100000001
1996.551116,0.5
1996.551173,0.200000003
1996.55123,0.200000003
1996.551286,0.100000001
1996.551343,0
1996.5514,0
1996.551457,0
1996.551514,0
1996.551571,0
1996.551628,0
1996.551685,0
1996.551742,0
1996.551799,0
1996.551856,0
1996.551913,0
1996.551969,0
1996.552026,0
1996.552083,0
1996.55214,0
1996.552197,0
1996.552254,0
1996.552311,0
1996.552368,0
1996.552425,0
1996.552482,0
1996.552539,0
1996.552596,0
1996.552653,0
1996.552709,0
1996.552766,0
1996.552823,0
1996.55288,0
1996.552937,0
1996.552994,0
1996.553051,0
1996.553108,0
1996.553165,0
1996.553222,0
1996.553279,0
1996.553336,0
1996.553393,0
1996.553449,0
1996.553506,0
1996.553563,0
1996.55362,0
1996.553677,0
1996.553734,0
1996.553791,0
1996.553848,0
1996.553905,0
1996.553962,0
1996.554019,0
1996.554076,0
1996.554133,0
1996.554189,0
1996.554246,0
1996.554303,0
1996.55436,0
1996.554417,0
1996.554474,0
1996.554531,0
1996.554588,0
1996.554645,0
1996.554702,0
1996.554759,0
1996.554816,0
1996.554872,0
1996.554929,0
1996.554986,0
1996.555043,0
1996.5551,0
1996.555157,0
1996.555214,0
1996.555271,0
1996.555328,0
1996.555385,0
1996.555442,0
1996.555499,0
1996.555556,0
1996.555612,0
1996.555669,0
1996.555726,0
1996.555783,0
1996.55584,0
1996.555897,0
1996.555954,0
1996.556011,0
1996.556068,0
1996.556125,0
1996.556182,0
1996.556239,0
1996.556296,0
1996.556352,0
1996.556409,0
1996.556466,0
1996.556523,0
1996.55658,0
1996.556637,0
1996.556694,0
1996.556751,0
1996.556808,0
1996.556865,0
1996.556922,0
1996.556979,0
1996.557036,0
1996.557092,0
1996.557149,0
1996.557206,0
1996.557263,0
1996.55732,0
1996.557377,0
1996.557434,0
1996.557491,0
1996.557548,0
1996.557605,0
1996.557662,0
1996.557719,0
1996.557776,0
1996.557832,0
1996.557889,0
1996.557946,0
1996.558003,0
1996.55806,0
1996.558117,0
1996.558174,0
1996.558231,0
1996.558288,0
1996.558345,0
1996.558402,0
1996.558459,0
1996.558515,0
1996.558572,0
1996.558629,0
1996.558686,0
1996.558743,0
1996.5588,0
1996.558857,0
1996.558914,0
1996.558971,0
1996.559028,0
1996.559085,0
1996.559142,0
1996.559199,0
1996.559255,0
1996.559312,0
1996.559369,0
1996.559426,0
1996.559483,0
1996.55954,0
1996.559597,0
1996.559654,0
1996.559711,0
1996.559768,0
1996.559825,0
1996.559882,0
1996.559939,0
1996.559995,0
1996.560052,0
1996.560109,0
1996.560166,0
1996.560223,0
1996.56028,0
1996.560337,0
1996.560394,0
1996.560451,0
1996.560508,0
1996.560565,0
1996.560622,0
1996.560679,0
1996.560735,0
1996.560792,0
1996.560849,0
1996.560906,0
1996.560963,0
1996.56102,0
1996.561077,0
1996.561134,0
1996.561191,0
1996.561248,0
1996.561305,0
1996.561362,0
1996.561418,0
