 Time (decimal year), PREC (mm)
1996.806011,0
1996.806125,0
1996.806239,0
1996.806352,0
1996.806466,0
1996.80658,0
1996.806694,0
1996.806808,0
1996.806922,0
1996.807036,0
1996.807149,0
1996.807263,0
1996.807377,1.299999952
1996.807491,0
1996.807605,0
1996.807719,0
1996.807832,0
1996.807946,0
1996.80806,0
1996.808174,0
1996.808288,0
1996.808402,0
1996.808515,0
1996.808629,0
1996.808743,0
1996.808857,0
1996.808971,0
1996.809085,0
1996.809199,0
1996.809312,0
1996.809426,0
1996.80954,0
1996.809654,0
1996.809768,0
1996.809882,0
1996.809995,0
1996.810109,0
1996.810223,0
1996.810337,0
1996.810451,0
1996.810565,0
1996.810679,0
1996.810792,0
1996.810906,0
1996.81102,0
1996.811134,0
1996.811248,0
1996.811362,0
1996.811475,0
1996.811589,0
1996.811703,0
1996.811817,0
1996.811931,0
1996.812045,0
1996.812158,0
1996.812272,0
1996.812386,0
1996.8125,0
1996.812614,0
1996.812728,0
1996.812842,5.099999905
1996.812955,0
1996.813069,0
1996.813183,0
1996.813297,0
1996.813411,0
1996.813525,0
1996.813638,0
1996.813752,0
1996.813866,0
1996.81398,0
1996.814094,0
1996.814208,0
1996.814321,0
1996.814435,0
1996.814549,0
1996.814663,0
1996.814777,0
1996.814891,0
1996.815005,0
1996.815118,0
1996.815232,0
1996.815346,0
1996.81546,0
1996.815574,0
1996.815688,0
1996.815801,0
1996.815915,0
1996.816029,0
1996.816143,0
1996.816257,0
1996.816371,0
1996.816485,0
1996.816598,0
1996.816712,0
1996.816826,0
1996.81694,0
1996.817054,0
1996.817168,0
1996.817281,0
1996.817395,0
1996.817509,0
1996.817623,0
1996.817737,0
1996.817851,0
1996.817964,0
1996.818078,0
1996.818192,0
1996.818306,0
1996.81842,0
1996.818534,0
1996.818648,0
1996.818761,0
1996.818875,0
1996.818989,0
1996.819103,0
1996.819217,0
1996.819331,0
1996.819444,0
1996.819558,0
1996.819672,0
1996.819786,0
1996.8199,0
1996.820014,0
1996.820128,0
1996.820241,0
1996.820355,0
1996.820469,0
1996.820583,0
1996.820697,0
1996.820811,0
1996.820924,0
1996.821038,0
1996.821152,0
1996.821266,0
1996.82138,0
1996.821494,0
1996.821607,0
1996.821721,0
1996.821835,0
1996.821949,0
1996.822063,0
1996.822177,0
1996.822291,0
1996.822404,0
1996.822518,0
1996.822632,0
1996.822746,0
1996.82286,0
1996.822974,0
1996.823087,0
1996.823201,0
1996.823315,0
1996.823429,0
1996.823543,0
1996.823657,0
1996.82377,0
1996.823884,0
1996.823998,0
1996.824112,0
1996.824226,0
1996.82434,0
1996.824454,0
1996.824567,0
1996.824681,0
1996.824795,0
1996.824909,0
1996.825023,0
1996.825137,0
1996.82525,0
1996.825364,0
1996.825478,0
1996.825592,0
1996.825706,0
1996.82582,0
1996.825934,0
1996.826047,0
1996.826161,0
1996.826275,0
1996.826389,0
1996.826503,1.299999952
1996.826617,0
1996.82673,0
1996.826844,0
1996.826958,0
1996.827072,0
1996.827186,0
1996.8273,0
1996.827413,0
1996.827527,0
1996.827641,0
1996.827755,0
1996.827869,0
1996.827983,0
1996.828097,0
1996.82821,0
1996.828324,0
1996.828438,0
1996.828552,0
1996.828666,0
1996.82878,0
1996.828893,0
1996.829007,0
1996.829121,0
1996.829235,0
1996.829349,0
1996.829463,0
1996.829577,0
1996.82969,0
1996.829804,0
1996.829918,0
1996.830032,0
1996.830146,0
1996.83026,0
1996.830373,0
1996.830487,0
1996.830601,0
1996.830715,0
1996.830829,0
1996.830943,0
1996.831056,0
1996.83117,0
1996.831284,0
1996.831398,0
1996.831512,0
1996.831626,0
1996.83174,0
1996.831853,0
1996.831967,1.299999952
1996.832081,0
1996.832195,0
1996.832309,0
1996.832423,0
1996.832536,0
1996.83265,0
1996.832764,0
1996.832878,0
1996.832992,0
1996.833106,0
1996.833219,0
1996.833333,0
1996.833447,0
1996.833561,0
1996.833675,0
1996.833789,0
1996.833903,0
1996.834016,0
1996.83413,0
1996.834244,0
1996.834358,0
1996.834472,0
1996.834586,0
1996.834699,0
1996.834813,0
1996.834927,0
1996.835041,0
1996.835155,0
1996.835269,0
1996.835383,0
1996.835496,0
1996.83561,0
1996.835724,0
1996.835838,0
1996.835952,0
1996.836066,0
1996.836179,0
1996.836293,0
1996.836407,0
1996.836521,0
1996.836635,0
1996.836749,0
1996.836862,0
1996.836976,0
1996.83709,0
1996.837204,0
1996.837318,0
1996.837432,0
1996.837546,0
1996.837659,0
1996.837773,0
1996.837887,0
1996.838001,0
1996.838115,0
1996.838229,0
1996.838342,0
1996.838456,0
1996.83857,0
1996.838684,0
1996.838798,0
1996.838912,0
1996.839026,0
1996.839139,0
1996.839253,0
1996.839367,0
1996.839481,0
1996.839595,0
1996.839709,0
1996.839822,0
1996.839936,0
1996.84005,0
1996.840164,0
1996.840278,0
1996.840392,0
1996.840505,0
1996.840619,0
1996.840733,0
1996.840847,0
1996.840961,0
1996.841075,0
1996.841189,0
1996.841302,0
1996.841416,0
1996.84153,0
1996.841644,0
1996.841758,0
1996.841872,0
1996.841985,0
1996.842099,0
1996.842213,0
1996.842327,0
1996.842441,0
1996.842555,0
1996.842668,0
1996.842782,0
1996.842896,0
1996.84301,0
1996.843124,0
1996.843238,0
1996.843352,0
1996.843465,0
1996.843579,0
1996.843693,0
1996.843807,0
1996.843921,0
1996.844035,0
1996.844148,0
1996.844262,0
1996.844376,0
1996.84449,0
1996.844604,0
1996.844718,0
1996.844832,0
1996.844945,0
1996.845059,0
1996.845173,0
1996.845287,0
1996.845401,0
1996.845515,0
1996.845628,0
1996.845742,0
1996.845856,0
1996.84597,0
1996.846084,0
1996.846198,0
1996.846311,0
1996.846425,0
1996.846539,0
1996.846653,0
1996.846767,0
1996.846881,0
1996.846995,0
1996.847108,0
1996.847222,0
1996.847336,0
1996.84745,0
1996.847564,0
1996.847678,0
1996.847791,0
1996.847905,0
1996.848019,0
1996.848133,0
1996.848247,0
1996.848361,0
1996.848474,0
1996.848588,0
1996.848702,0
1996.848816,0
1996.84893,0
1996.849044,0
1996.849158,0
1996.849271,0
1996.849385,0
1996.849499,0
1996.849613,0
1996.849727,0
1996.849841,0
1996.849954,0
1996.850068,0
1996.850182,0
1996.850296,0
1996.85041,0
1996.850524,0
1996.850638,0
1996.850751,0
1996.850865,0
1996.850979,0
1996.851093,0
1996.851207,0
1996.851321,0
1996.851434,0
1996.851548,0
1996.851662,0
1996.851776,0
1996.85189,0
1996.852004,0
1996.852117,0
1996.852231,0
1996.852345,0
1996.852459,0
1996.852573,0
1996.852687,0
1996.852801,0
1996.852914,0
1996.853028,0
1996.853142,0
1996.853256,0
1996.85337,0
1996.853484,0
1996.853597,0
1996.853711,0
1996.853825,11.39999962
1996.853939,0
1996.854053,0
1996.854167,0
1996.854281,0
1996.854394,0
1996.854508,0
1996.854622,0
1996.854736,0
1996.85485,0
1996.854964,0
1996.855077,0
1996.855191,0
1996.855305,0
1996.855419,0
1996.855533,0
1996.855647,0
1996.85576,0
1996.855874,0
1996.855988,0
1996.856102,0
1996.856216,0
1996.85633,0
1996.856444,0
1996.856557,48.29999924
1996.856671,0
1996.856785,0
1996.856899,0
1996.857013,0
1996.857127,0
1996.85724,0
1996.857354,0
1996.857468,0
1996.857582,0
1996.857696,0
1996.85781,0
1996.857923,0
1996.858037,0
1996.858151,0
1996.858265,0
1996.858379,0
1996.858493,0
1996.858607,0
1996.85872,0
1996.858834,0
1996.858948,0
1996.859062,0
1996.859176,0
1996.85929,8.899999619
1996.859403,0
1996.859517,0
1996.859631,0
1996.859745,0
1996.859859,0
1996.859973,0
1996.860087,0
1996.8602,0
1996.860314,0
1996.860428,0
1996.860542,0
1996.860656,0
1996.86077,0
1996.860883,0
1996.860997,0
1996.861111,0
1996.861225,0
1996.861339,0
1996.861453,0
1996.861566,0
1996.86168,0
1996.861794,0
1996.861908,0
1996.862022,0
1996.862136,0
1996.86225,0
1996.862363,0
1996.862477,0
1996.862591,0
1996.862705,0
1996.862819,0
1996.862933,0
1996.863046,0
1996.86316,0
1996.863274,0
1996.863388,0
1996.863502,0
1996.863616,0
1996.86373,0
1996.863843,0
1996.863957,0
1996.864071,0
1996.864185,0
1996.864299,0
1996.864413,0
1996.864526,0
1996.86464,0
1996.864754,0
1996.864868,0
1996.864982,0
1996.865096,0
1996.865209,0
1996.865323,0
1996.865437,0
1996.865551,0
1996.865665,0
1996.865779,0
1996.865893,0
1996.866006,0
1996.86612,0
1996.866234,0
1996.866348,0
1996.866462,0
1996.866576,0
1996.866689,0
1996.866803,0
1996.866917,0
1996.867031,0
1996.867145,0
1996.867259,0
1996.867372,0
1996.867486,0
1996.8676,0
1996.867714,0
1996.867828,0
1996.867942,0
1996.868056,0
1996.868169,0
1996.868283,0
1996.868397,0
1996.868511,0
1996.868625,0
1996.868739,0
1996.868852,0
1996.868966,0
1996.86908,0
1996.869194,0
1996.869308,0
1996.869422,0
1996.869536,0
1996.869649,0
1996.869763,0
1996.869877,0
1996.869991,0
1996.870105,0
1996.870219,0
1996.870332,0
1996.870446,0
1996.87056,0
1996.870674,0
1996.870788,0
1996.870902,0
1996.871015,0
1996.871129,0
1996.871243,0
1996.871357,0
1996.871471,0
1996.871585,0
1996.871699,0
1996.871812,0
1996.871926,0
1996.87204,0
1996.872154,0
1996.872268,0
1996.872382,0
1996.872495,0
1996.872609,0
1996.872723,0
1996.872837,0
1996.872951,0
1996.873065,0
1996.873179,0
1996.873292,0
1996.873406,0
1996.87352,0
1996.873634,0
1996.873748,0
1996.873862,0
1996.873975,0
1996.874089,0
1996.874203,0
1996.874317,0
1996.874431,0
1996.874545,0
1996.874658,0
1996.874772,0
1996.874886,0
1996.875,0
1996.875114,0
1996.875228,0
1996.875342,0
1996.875455,0
1996.875569,0
1996.875683,0
1996.875797,0
1996.875911,0
1996.876025,0
1996.876138,0
1996.876252,0
1996.876366,0
1996.87648,0
1996.876594,0
1996.876708,0
1996.876821,0
1996.876935,0
1996.877049,0
1996.877163,0
1996.877277,0
1996.877391,0
1996.877505,0
1996.877618,0
1996.877732,0
1996.877846,0
1996.87796,0
1996.878074,0
1996.878188,0
1996.878301,0
1996.878415,0
1996.878529,0
1996.878643,0
1996.878757,0
1996.878871,0
1996.878985,0
1996.879098,0
1996.879212,0
1996.879326,0
1996.87944,0
1996.879554,0
1996.879668,0
1996.879781,0
1996.879895,0
1996.880009,0
1996.880123,0
1996.880237,0
1996.880351,0
1996.880464,0
1996.880578,0
1996.880692,0
1996.880806,0
1996.88092,0
1996.881034,0
1996.881148,0
1996.881261,0
1996.881375,0
1996.881489,0
1996.881603,0
1996.881717,0
1996.881831,0
1996.881944,0
1996.882058,0
1996.882172,0
1996.882286,0
1996.8824,0
1996.882514,0
1996.882628,0
1996.882741,0
1996.882855,0
1996.882969,0
1996.883083,0
1996.883197,0
1996.883311,0
1996.883424,0
1996.883538,0
1996.883652,0
1996.883766,0
1996.88388,0
1996.883994,0
1996.884107,0
1996.884221,0
1996.884335,0
1996.884449,0
1996.884563,0
1996.884677,0
1996.884791,0
1996.884904,0
1996.885018,0
1996.885132,0
1996.885246,0
1996.88536,0
1996.885474,0
1996.885587,0
1996.885701,0
1996.885815,0
1996.885929,0
1996.886043,0
1996.886157,0
1996.88627,0
1996.886384,0
1996.886498,0
1996.886612,1.299999952
1996.886726,0
1996.88684,0
1996.886954,0
1996.887067,0
1996.887181,0
1996.887295,0
1996.887409,0
1996.887523,0
1996.887637,0
1996.88775,0
1996.887864,0
1996.887978,0
1996.888092,0
1996.888206,0
1996.88832,0
1996.888434,0
1996.888547,0
1996.888661,0
1996.888775,0
1996.888889,0
1996.889003,0
1996.889117,0
1996.88923,0
1996.889344,0
1996.889458,0
1996.889572,0
1996.889686,0
1996.8898,0
1996.889913,0
1996.890027,0
1996.890141,0
1996.890255,0
1996.890369,0
1996.890483,0
1996.890597,0
1996.89071,0
1996.890824,0
1996.890938,0
1996.891052,0
1996.891166,0
1996.89128,0
1996.891393,0
1996.891507,0
1996.891621,0
1996.891735,0
1996.891849,0
1996.891963,0
1996.892077,0
1996.89219,0
1996.892304,0
1996.892418,0
1996.892532,0
1996.892646,0
1996.89276,0
1996.892873,0
1996.892987,0
1996.893101,0
1996.893215,0
1996.893329,0
1996.893443,0
1996.893556,0
1996.89367,0
1996.893784,0
1996.893898,0
1996.894012,0
1996.894126,0
1996.89424,0
1996.894353,0
1996.894467,0
1996.894581,0
1996.894695,0
1996.894809,0
1996.894923,0
1996.895036,0
1996.89515,0
1996.895264,0
1996.895378,0
1996.895492,0
1996.895606,0
1996.895719,0
1996.895833,0
1996.895947,0
1996.896061,0
1996.896175,0
1996.896289,0
1996.896403,0
1996.896516,0
1996.89663,0
1996.896744,0
1996.896858,0
1996.896972,0
1996.897086,0
1996.897199,0
1996.897313,0
1996.897427,0
1996.897541,0
1996.897655,0
1996.897769,0
1996.897883,0
1996.897996,0
1996.89811,0
1996.898224,0
1996.898338,0
1996.898452,0
1996.898566,0
1996.898679,0
1996.898793,0
1996.898907,0
1996.899021,0
1996.899135,0
1996.899249,0
1996.899362,0
1996.899476,0
1996.89959,0
1996.899704,0
1996.899818,0
1996.899932,0
1996.900046,0
1996.900159,0
1996.900273,2.5
1996.900387,0
1996.900501,0
1996.900615,0
1996.900729,0
1996.900842,0
1996.900956,0
1996.90107,0
1996.901184,0
1996.901298,0
1996.901412,0
1996.901526,0
1996.901639,0
1996.901753,0
1996.901867,0
1996.901981,0
1996.902095,0
1996.902209,0
1996.902322,0
1996.902436,0
1996.90255,0
1996.902664,0
1996.902778,0
1996.902892,0
1996.903005,18.39999962
1996.903119,0
1996.903233,0
1996.903347,0
1996.903461,0
1996.903575,0
1996.903689,0
1996.903802,0
1996.903916,0
1996.90403,0
1996.904144,0
1996.904258,0
1996.904372,0
1996.904485,0
1996.904599,0
1996.904713,0
1996.904827,0
1996.904941,0
1996.905055,0
1996.905168,0
1996.905282,0
1996.905396,0
1996.90551,0
1996.905624,0
1996.905738,7.599999905
1996.905852,0
1996.905965,0
1996.906079,0
1996.906193,0
1996.906307,0
1996.906421,0
1996.906535,0
1996.906648,0
1996.906762,0
1996.906876,0
1996.90699,0
1996.907104,0
1996.907218,0
1996.907332,0
1996.907445,0
1996.907559,0
1996.907673,0
1996.907787,0
1996.907901,0
1996.908015,0
1996.908128,0
1996.908242,0
1996.908356,0
1996.90847,0
1996.908584,0
1996.908698,0
1996.908811,0
1996.908925,0
1996.909039,0
1996.909153,0
1996.909267,0
1996.909381,0
1996.909495,0
1996.909608,0
1996.909722,0
1996.909836,0
1996.90995,0
1996.910064,0
1996.910178,0
1996.910291,0
1996.910405,0
1996.910519,0
1996.910633,0
1996.910747,0
1996.910861,0
1996.910974,0
1996.911088,0
1996.911202,0
1996.911316,0
1996.91143,0
1996.911544,0
1996.911658,0
1996.911771,0
1996.911885,0
1996.911999,0
1996.912113,0
1996.912227,0
1996.912341,0
1996.912454,0
1996.912568,0
1996.912682,0
1996.912796,0
1996.91291,0
1996.913024,0
1996.913138,0
1996.913251,0
1996.913365,0
1996.913479,0
1996.913593,0
1996.913707,0
1996.913821,0
1996.913934,0
1996.914048,0
1996.914162,0
1996.914276,0
1996.91439,0
1996.914504,0
1996.914617,0
1996.914731,0
1996.914845,0
1996.914959,0
1996.915073,0
1996.915187,0
1996.915301,0
1996.915414,0
1996.915528,0
1996.915642,0
1996.915756,0
1996.91587,0
1996.915984,0
1996.916097,0
1996.916211,0
1996.916325,0
1996.916439,0
1996.916553,0
1996.916667,7
1996.916781,0
1996.916894,0
1996.917008,0
1996.917122,0
1996.917236,0
1996.91735,0
1996.917464,0
1996.917577,0
1996.917691,0
1996.917805,0
1996.917919,0
1996.918033,0
1996.918147,0
1996.91826,0
1996.918374,0
1996.918488,0
1996.918602,0
1996.918716,0
1996.91883,0
1996.918944,0
1996.919057,0
1996.919171,0
1996.919285,0
1996.919399,56.5
1996.919513,0
1996.919627,0
1996.91974,0
1996.919854,0
1996.919968,0
1996.920082,0
1996.920196,0
1996.92031,0
1996.920423,0
1996.920537,0
1996.920651,0
1996.920765,0
1996.920879,0
1996.920993,0
1996.921107,0
1996.92122,0
1996.921334,0
1996.921448,0
1996.921562,0
1996.921676,0
1996.92179,0
1996.921903,0
1996.922017,0
1996.922131,0
1996.922245,0
1996.922359,0
1996.922473,0
1996.922587,0
1996.9227,0
1996.922814,0
1996.922928,0
1996.923042,0
1996.923156,0
1996.92327,0
1996.923383,0
1996.923497,0
1996.923611,0
1996.923725,0
1996.923839,0
1996.923953,0
1996.924066,0
1996.92418,0
1996.924294,0
1996.924408,0
1996.924522,0
1996.924636,0
1996.92475,0
1996.924863,0
1996.924977,0
1996.925091,0
1996.925205,0
1996.925319,0
1996.925433,0
1996.925546,0
1996.92566,0
1996.925774,0
1996.925888,0
1996.926002,0
1996.926116,0
1996.92623,0
1996.926343,0
1996.926457,0
1996.926571,0
1996.926685,0
1996.926799,0
1996.926913,0
1996.927026,0
1996.92714,0
1996.927254,0
1996.927368,0
1996.927482,0
1996.927596,0
1996.927709,0
1996.927823,0
1996.927937,0
1996.928051,0
1996.928165,0
1996.928279,0
1996.928393,0
1996.928506,0
1996.92862,0
1996.928734,0
1996.928848,0
1996.928962,0
1996.929076,0
1996.929189,0
1996.929303,0
1996.929417,0
1996.929531,0
1996.929645,0
1996.929759,0
1996.929872,0
1996.929986,0
1996.9301,0
1996.930214,0
1996.930328,0
1996.930442,0
1996.930556,0
1996.930669,0
1996.930783,0
1996.930897,0
1996.931011,0
1996.931125,0
1996.931239,0
1996.931352,0
1996.931466,0
1996.93158,0
1996.931694,0
1996.931808,0
1996.931922,0
1996.932036,0
1996.932149,0
1996.932263,0
1996.932377,0
1996.932491,0
1996.932605,0
1996.932719,0
1996.932832,0
1996.932946,0
1996.93306,12.5
1996.933174,0
1996.933288,0
1996.933402,0
1996.933515,0
1996.933629,0
1996.933743,0
1996.933857,0
1996.933971,0
1996.934085,0
1996.934199,0
1996.934312,0
1996.934426,0
1996.93454,0
1996.934654,0
1996.934768,0
1996.934882,0
1996.934995,0
1996.935109,0
1996.935223,0
1996.935337,0
1996.935451,0
1996.935565,0
1996.935679,0
1996.935792,37.59999847
1996.935906,0
1996.93602,0
1996.936134,0
1996.936248,0
1996.936362,0
1996.936475,0
1996.936589,0
1996.936703,0
1996.936817,0
1996.936931,0
1996.937045,0
1996.937158,0
1996.937272,0
1996.937386,0
1996.9375,0
1996.937614,0
1996.937728,0
1996.937842,0
1996.937955,0
1996.938069,0
1996.938183,0
1996.938297,0
1996.938411,0
1996.938525,0
1996.938638,0
1996.938752,0
1996.938866,0
1996.93898,0
1996.939094,0
1996.939208,0
1996.939321,0
1996.939435,0
1996.939549,0
1996.939663,0
1996.939777,0
1996.939891,0
1996.940005,0
1996.940118,0
1996.940232,0
1996.940346,0
1996.94046,0
1996.940574,0
1996.940688,0
1996.940801,0
1996.940915,0
1996.941029,0
1996.941143,0
1996.941257,0
1996.941371,0
1996.941485,0
1996.941598,0
1996.941712,0
1996.941826,0
1996.94194,0
1996.942054,0
1996.942168,0
1996.942281,0
1996.942395,0
1996.942509,0
1996.942623,0
1996.942737,0
1996.942851,0
1996.942964,0
1996.943078,0
1996.943192,0
1996.943306,0
1996.94342,0
1996.943534,0
1996.943648,0
1996.943761,0
1996.943875,0
1996.943989,0
1996.944103,0
1996.944217,0
1996.944331,0
1996.944444,0
1996.944558,0
1996.944672,0
1996.944786,0
1996.9449,0
1996.945014,0
1996.945128,0
1996.945241,0
1996.945355,0
1996.945469,0
1996.945583,0
1996.945697,0
1996.945811,0
1996.945924,0
1996.946038,0
1996.946152,0
1996.946266,0
1996.94638,0
1996.946494,0
1996.946607,0
1996.946721,0
1996.946835,0
1996.946949,0
1996.947063,0
1996.947177,0
1996.947291,0
1996.947404,0
1996.947518,0
1996.947632,0
1996.947746,0
1996.94786,0
1996.947974,0
1996.948087,0
1996.948201,0
1996.948315,0
1996.948429,0
1996.948543,0
1996.948657,0
1996.94877,0
1996.948884,0
1996.948998,0
1996.949112,0
1996.949226,0
1996.94934,0
1996.949454,8.899999619
1996.949567,0
1996.949681,0
1996.949795,0
1996.949909,0
1996.950023,0
1996.950137,0
1996.95025,0
1996.950364,0
1996.950478,0
1996.950592,0
1996.950706,0
1996.95082,0
1996.950934,0
1996.951047,0
1996.951161,0
1996.951275,0
1996.951389,0
1996.951503,0
1996.951617,0
1996.95173,0
1996.951844,0
1996.951958,0
1996.952072,0
1996.952186,1.299999952
1996.9523,0
1996.952413,0
1996.952527,0
1996.952641,0
1996.952755,0
1996.952869,0
1996.952983,0
1996.953097,0
1996.95321,0
1996.953324,0
1996.953438,0
1996.953552,0
1996.953666,0
1996.95378,0
1996.953893,0
1996.954007,0
1996.954121,0
1996.954235,0
1996.954349,0
1996.954463,0
1996.954577,0
1996.95469,0
1996.954804,0
1996.954918,5.099999905
1996.955032,0
1996.955146,0
1996.95526,0
1996.955373,0
1996.955487,0
1996.955601,0
1996.955715,0
1996.955829,0
1996.955943,0
1996.956056,0
1996.95617,0
1996.956284,0
1996.956398,0
1996.956512,0
1996.956626,0
1996.95674,0
1996.956853,0
1996.956967,0
1996.957081,0
1996.957195,0
1996.957309,0
1996.957423,0
1996.957536,0
1996.95765,2.5
1996.957764,0
1996.957878,0
1996.957992,0
1996.958106,0
1996.958219,0
1996.958333,0
1996.958447,0
1996.958561,0
1996.958675,0
1996.958789,0
1996.958903,0
1996.959016,0
1996.95913,0
1996.959244,0
1996.959358,0
1996.959472,0
1996.959586,0
1996.959699,0
1996.959813,0
1996.959927,0
1996.960041,0
1996.960155,0
1996.960269,0
1996.960383,5.099999905
1996.960496,0
1996.96061,0
1996.960724,0
1996.960838,0
1996.960952,0
1996.961066,0
1996.961179,0
1996.961293,0
1996.961407,0
1996.961521,0
1996.961635,0
1996.961749,0
1996.961862,0
1996.961976,0
1996.96209,0
1996.962204,0
1996.962318,0
1996.962432,0
1996.962546,0
1996.962659,0
1996.962773,0
1996.962887,0
1996.963001,0
1996.963115,19.10000038
1996.963229,0
1996.963342,0
1996.963456,0
1996.96357,0
1996.963684,0
1996.963798,0
1996.963912,0
1996.964026,0
1996.964139,0
1996.964253,0
1996.964367,0
1996.964481,0
1996.964595,0
1996.964709,0
1996.964822,0
1996.964936,0
1996.96505,0
1996.965164,0
1996.965278,0
1996.965392,0
1996.965505,0
1996.965619,0
1996.965733,0
1996.965847,3.799999952
1996.965961,0
1996.966075,0
1996.966189,0
1996.966302,0
1996.966416,0
1996.96653,0
1996.966644,0
1996.966758,0
1996.966872,0
1996.966985,0
1996.967099,0
1996.967213,0
1996.967327,0
1996.967441,0
1996.967555,0
1996.967668,0
1996.967782,0
1996.967896,0
1996.96801,0
1996.968124,0
1996.968238,0
1996.968352,0
1996.968465,0
1996.968579,8.899999619
1996.968693,0
1996.968807,0
1996.968921,0
1996.969035,0
1996.969148,0
1996.969262,0
1996.969376,0
1996.96949,0
1996.969604,0
1996.969718,0
1996.969832,0
1996.969945,0
1996.970059,0
1996.970173,0
1996.970287,0
1996.970401,0
1996.970515,0
1996.970628,0
1996.970742,0
1996.970856,0
1996.97097,0
1996.971084,0
1996.971198,0
1996.971311,0
1996.971425,0
1996.971539,0
1996.971653,0
1996.971767,0
1996.971881,0
1996.971995,0
1996.972108,0
1996.972222,0
1996.972336,0
1996.97245,0
1996.972564,0
1996.972678,0
1996.972791,0
1996.972905,0
1996.973019,0
1996.973133,0
1996.973247,0
1996.973361,0
1996.973474,0
1996.973588,0
1996.973702,0
1996.973816,0
1996.97393,0
1996.974044,0
1996.974158,0
1996.974271,0
1996.974385,0
1996.974499,0
1996.974613,0
1996.974727,0
1996.974841,0
1996.974954,0
1996.975068,0
1996.975182,0
1996.975296,0
1996.97541,0
1996.975524,0
1996.975638,0
1996.975751,0
1996.975865,0
1996.975979,0
1996.976093,0
1996.976207,0
1996.976321,0
1996.976434,0
1996.976548,0
1996.976662,0
1996.976776,0
1996.97689,0
1996.977004,0
1996.977117,0
1996.977231,0
1996.977345,0
1996.977459,0
1996.977573,0
1996.977687,0
1996.977801,0
1996.977914,0
1996.978028,0
1996.978142,0
1996.978256,0
1996.97837,0
1996.978484,0
1996.978597,0
1996.978711,0
1996.978825,0
1996.978939,0
1996.979053,0
1996.979167,0
1996.979281,0
1996.979394,0
1996.979508,1.799999952
1996.979622,0
1996.979736,0
1996.97985,0
1996.979964,0
1996.980077,0
1996.980191,0
1996.980305,0
1996.980419,0
1996.980533,0
1996.980647,0
1996.98076,0
1996.980874,0
1996.980988,0
1996.981102,0
1996.981216,0
1996.98133,0
1996.981444,0
1996.981557,0
1996.981671,0
1996.981785,0
1996.981899,0
1996.982013,0
1996.982127,0
1996.98224,25.39999962
1996.982354,0
1996.982468,0
1996.982582,0
1996.982696,0
1996.98281,0
1996.982923,0
1996.983037,0
1996.983151,0
1996.983265,0
1996.983379,0
1996.983493,0
1996.983607,0
1996.98372,0
1996.983834,0
1996.983948,0
1996.984062,0
1996.984176,0
1996.98429,0
1996.984403,0
1996.984517,0
1996.984631,0
1996.984745,0
1996.984859,0
1996.984973,0
1996.985087,0
1996.9852,0
1996.985314,0
1996.985428,0
1996.985542,0
1996.985656,0
1996.98577,0
1996.985883,0
1996.985997,0
1996.986111,0
1996.986225,0
1996.986339,0
1996.986453,0
1996.986566,0
1996.98668,0
1996.986794,0
1996.986908,0
1996.987022,0
1996.987136,0
1996.98725,0
1996.987363,0
1996.987477,0
1996.987591,0
1996.987705,0
1996.987819,0
1996.987933,0
1996.988046,0
1996.98816,0
1996.988274,0
1996.988388,0
1996.988502,0
1996.988616,0
1996.98873,0
1996.988843,0
1996.988957,0
1996.989071,0
1996.989185,0
1996.989299,0
1996.989413,0
1996.989526,0
1996.98964,0
1996.989754,0
1996.989868,0
1996.989982,0
1996.990096,0
1996.990209,0
1996.990323,0
1996.990437,0
1996.990551,0
1996.990665,0
1996.990779,0
1996.990893,0
1996.991006,0
1996.99112,0
1996.991234,0
1996.991348,0
1996.991462,0
1996.991576,0
1996.991689,0
1996.991803,0
1996.991917,0
1996.992031,0
1996.992145,0
1996.992259,0
1996.992372,0
1996.992486,0
1996.9926,0
1996.992714,0
1996.992828,0
1996.992942,0
1996.993056,0
1996.993169,0.300000012
1996.993283,0
1996.993397,0
1996.993511,0
1996.993625,0
1996.993739,0
1996.993852,0
1996.993966,0
1996.99408,0
1996.994194,0
1996.994308,0
1996.994422,0
1996.994536,0
1996.994649,0
1996.994763,0
1996.994877,0
1996.994991,0
1996.995105,0
1996.995219,0
1996.995332,0
1996.995446,0
1996.99556,0
1996.995674,0
1996.995788,0
1996.995902,4.099999905
1996.996015,0
1996.996129,0
1996.996243,0
1996.996357,0
1996.996471,0
1996.996585,0
1996.996699,0
1996.996812,0
1996.996926,0
1996.99704,0
1996.997154,0
1996.997268,0
1996.997382,0
1996.997495,0
1996.997609,0
1996.997723,0
1996.997837,0
1996.997951,0
1996.998065,0
1996.998179,0
1996.998292,0
1996.998406,0
1996.99852,0
1996.998634,0
1996.998748,0
1996.998862,0
1996.998975,0
1996.999089,0
1996.999203,0
1996.999317,0
1996.999431,0
1996.999545,0
1996.999658,0
1996.999772,0
1996.999886,0
1997,0
1997.000114,0
1997.000228,0
1997.000342,0
1997.000457,0
1997.000571,0
1997.000685,0
1997.000799,0
1997.000913,0
1997.001027,0
1997.001142,0
1997.001256,0
1997.00137,1.299999952
1997.001484,0
1997.001598,0
1997.001712,0
1997.001826,0
1997.001941,0
1997.002055,0
1997.002169,0
1997.002283,0
1997.002397,0
1997.002511,0
1997.002626,0
1997.00274,0
1997.002854,0
1997.002968,0
1997.003082,0
1997.003196,0
1997.003311,0
1997.003425,0
